Watershed,Year,WY,Month,Day,NO3_ueq_L,SO4_ueq_L
WB,1997,1997,3,16,28.2,146
EB,1997,1997,3,18,2.7,96
EB,1997,1997,3,18,2.5,96
WB,1997,1997,3,18,30.5,151
WB,1997,1997,3,18,30.7,150
EB,1997,1997,3,21,2.4,99
WB,1997,1997,3,21,24,139
EB,1997,1997,3,25,2.5,99
EB,1997,1997,3,25,2.4,97
WB,1997,1997,3,25,25.2,148
WB,1997,1997,3,25,25.7,148
WB,1997,1997,3,25,51.4,186
WB,1997,1997,3,26,55.7,222
WB,1997,1997,3,31,57.1,205
WB,1997,1997,4,1,56.8,198
EB,1997,1997,4,8,7.6,85
EB,1997,1997,4,8,7.6,85
WB,1997,1997,4,8,62.6,195
WB,1997,1997,4,11,49,160
WB,1997,1997,4,13,51.9,163
EB,1997,1997,4,15,4.1,87
WB,1997,1997,4,15,54.6,170
WB,1997,1997,4,15,54.9,171
WB,1997,1997,4,18,58.4,178
WB,1997,1997,4,21,58.4,172
WB,1997,1997,4,24,62.5,178
WB,1997,1997,4,27,55,167
EB,1997,1997,4,29,5.8,83
EB,1997,1997,4,29,5.9,83
WB,1997,1997,4,29,70.6,188
EB,1997,1997,5,2,5.2,84
WB,1997,1997,5,2,64,170
EB,1997,1997,5,6,4.8,85
WB,1997,1997,5,6,74,180
EB,1997,1997,5,8,4.8,85
WB,1997,1997,5,8,71,180
EB,1997,1997,5,11,2.9,88
WB,1997,1997,5,11,65,170
WB,1997,1997,5,13,56,160
WB,1997,1997,5,13,56,160
EB,1997,1997,5,13,2,90
EB,1997,1997,5,16,6.9,83
WB,1997,1997,5,16,67,170
EB,1997,1997,5,20,2.6,88
WB,1997,1997,5,20,70,170
EB,1997,1997,5,22,1.8,89
WB,1997,1997,5,22,60,160
EB,1997,1997,5,25,0.05,91
WB,1997,1997,5,25,51,160
EB,1997,1997,5,27,0.05,91
EB,1997,1997,5,27,0.05,92
WB,1997,1997,5,27,46,170
EB,1997,1997,5,30,0.05,95
WB,1997,1997,5,30,38.4,157
EB,1997,1997,6,3,0.05,96
WB,1997,1997,6,3,30.7,157
EB,1997,1997,6,5,0.05,95
WB,1997,1997,6,5,23.4,157
EB,1997,1997,6,8,0.05,97
WB,1997,1997,6,8,18.8,155
EB,1997,1997,6,10,0.05,98
WB,1997,1997,6,10,13.9,155
WB,1997,1997,6,10,13.8,155
EB,1997,1997,6,13,0.05,97
WB,1997,1997,6,13,16.3,160
EB,1997,1997,6,16,0.05,97
WB,1997,1997,6,16,10.9,159
EB,1997,1997,6,19,0.05,95
WB,1997,1997,6,19,6,155
EB,1997,1997,6,22,0.05,96
WB,1997,1997,6,22,7.3,160
EB,1997,1997,6,24,0.05,97
EB,1997,1997,6,24,0.05,97
WB,1997,1997,6,24,10.6,156
EB,1997,1997,6,27,0.05,98
WB,1997,1997,6,27,4.7,153
EB,1997,1997,6,30,0.05,97
WB,1997,1997,6,30,2.3,154
WB,1997,1997,7,4,31.3,158
EB,1997,1997,7,4,0.05,90
WB,1997,1997,7,4,36.2,159
WB,1997,1997,7,5,36.3,159
EB,1997,1997,7,5,0.05,92
EB,1997,1997,7,6,0.05,94
WB,1997,1997,7,6,41.9,165
WB,1997,1997,7,8,9.6,165
WB,1997,1997,7,8,9.7,167
EB,1997,1997,7,8,0.05,96
EB,1997,1997,9,29,0.05,108
WB,1997,1997,9,29,3,143
WB,1997,1997,9,30,0.05,152
EB,1997,1998,11,2,1.7,98
WB,1997,1998,11,2,50.1,207
EB,1997,1998,11,2,0.05,101
WB,1997,1998,11,2,55.1,205
WB,1997,1998,11,3,56.9,206
EB,1997,1998,11,3,0.05,99
WB,1997,1998,11,3,53.3,217
EB,1997,1998,11,3,0.05,97
EB,1997,1998,11,4,0.05,100
EB,1997,1998,11,4,0.05,101
WB,1997,1998,11,4,41.2,203
EB,1997,1998,11,7,0.05,100
WB,1997,1998,11,7,26.9,193
EB,1997,1998,11,9,0.05,96
WB,1997,1998,11,9,23.4,188
EB,1997,1998,11,11,0.05,97
WB,1997,1998,11,11,36.7,201
WB,1997,1998,11,11,36.7,201
WB,1997,1998,11,18,27.5,183
EB,1997,1998,11,18,0.05,96
EB,1997,1998,11,18,0.05,96
EB,1997,1998,11,18,0.05,95
EB,1997,1998,11,18,1,94
WB,1997,1998,11,18,30.5,190
WB,1997,1998,11,18,28.9,187
WB,1997,1998,11,25,29.8,193
WB,1997,1998,11,25,29.5,192
EB,1997,1998,11,25,0.05,105
EB,1997,1998,11,25,0.05,102
EB,1997,1998,11,25,0.05,102
WB,1997,1998,11,25,26.8,185
WB,1997,1998,11,25,26.9,177
EB,1997,1998,12,9,0.05,100
EB,1997,1998,12,9,0.05,100
WB,1997,1998,12,9,33.2,171
EB,1997,1998,12,9,0.05,103
EB,1997,1998,12,9,0.05,99
EB,1997,1998,12,9,0.05,100
WB,1997,1998,12,9,34.5,181
WB,1997,1998,12,9,33.4,179
WB,1997,1998,12,9,33.5,175
EB,1997,1998,12,16,0.05,106
WB,1997,1998,12,16,33,170
WB,1997,1998,12,16,33.6,172
EB,1997,1998,12,16,0.05,103
EB,1997,1998,12,16,0.05,102
WB,1997,1998,12,16,30.8,170
WB,1997,1998,12,16,31.5,175
EB,1997,1998,12,30,NA,NA
EB,1997,1998,12,30,NA,NA
WB,1997,1998,12,30,NA,NA
EB,1997,1998,12,30,NA,NA
EB,1997,1998,12,30,NA,NA
EB,1997,1998,12,30,NA,NA
WB,1997,1998,12,30,NA,NA
WB,1997,1998,12,30,NA,NA
WB,1997,1998,12,30,NA,NA
EB,1998,1998,1,14,2.3,97
WB,1998,1998,1,14,46.8,164
WB,1998,1998,1,14,46.8,164
WB,1998,1998,1,21,42.3,167
EB,1998,1998,1,21,1.1,100
EB,1998,1998,1,21,0.9,98
EB,1998,1998,1,23,0.05,105
EB,1998,1998,1,24,4.1,85
WB,1998,1998,1,24,45.2,174
EB,1998,1998,1,24,4.1,88
EB,1998,1998,1,25,2.7,93
WB,1998,1998,1,25,78.1,212
EB,1998,1998,1,26,0.05,97
WB,1998,1998,1,26,72.8,195
WB,1998,1998,1,27,69.6,195
WB,1998,1998,1,28,64.6,186
WB,1998,1998,1,28,65.5,187
EB,1998,1998,1,28,0.05,97
EB,1998,1998,1,31,0.05,97
WB,1998,1998,1,31,57.8,180
EB,1998,1998,2,4,0.05,96
WB,1998,1998,2,4,52.4,176
EB,1998,1998,2,8,0.05,99
WB,1998,1998,2,8,49.2,172
EB,1998,1998,2,11,0.05,102
EB,1998,1998,2,11,0.05,101
WB,1998,1998,2,11,47.4,171
EB,1998,1998,2,12,9.1,85
WB,1998,1998,2,12,49.4,158
EB,1998,1998,2,12,7.8,86
WB,1998,1998,2,12,69,186
EB,1998,1998,2,13,4.1,88
EB,1998,1998,2,13,2.4,90
WB,1998,1998,2,13,77.5,189
EB,1998,1998,2,15,1.3,95
WB,1998,1998,2,15,69.8,183
EB,1998,1998,2,18,0.05,98
WB,1998,1998,2,18,61.3,179
WB,1998,1998,2,18,61.3,179
EB,1998,1998,2,27,0.05,91
WB,1998,1998,2,27,59.9,185
EB,1998,1998,2,28,0.05,87
WB,1998,1998,2,28,61.6,186
EB,1998,1998,3,1,0.05,90
WB,1998,1998,3,1,61.2,192
EB,1998,1998,3,2,0.05,89
WB,1998,1998,3,2,57.7,190
EB,1998,1998,3,3,0.05,90
EB,1998,1998,3,3,0.05,90
WB,1998,1998,3,3,59,194
EB,1998,1998,3,7,0.05,92
EB,1998,1998,3,9,2,81
EB,1998,1998,3,9,3.5,69
EB,1998,1998,3,10,3,65
EB,1998,1998,3,10,2.2,74
EB,1998,1998,3,10,1.5,76
WB,1998,1998,3,10,44.9,205
EB,1998,1998,3,10,0.2,79
EB,1998,1998,3,10,0.05,78
WB,1998,1998,3,10,37.7,182
WB,1998,1998,3,10,39.5,187
WB,1998,1998,3,11,39.7,183
EB,1998,1998,3,12,0.05,80
EB,1998,1998,3,14,0.05,80
EB,1998,1998,3,16,1.6,85
EB,1998,1998,3,16,1.8,86
WB,1998,1998,3,16,40.3,179
EB,1998,1998,3,19,0.05,91
WB,1998,1998,3,19,36.8,171
EB,1998,1998,3,22,0.05,92
WB,1998,1998,3,22,34.6,165
EB,1998,1998,3,25,0.05,91
WB,1998,1998,3,25,33.5,162
WB,1998,1998,3,25,33.8,164
EB,1998,1998,3,27,1.4,87
WB,1998,1998,3,27,36.3,184
WB,1998,1998,3,28,51,184
EB,1998,1998,3,28,1.4,85
EB,1998,1998,3,29,1.6,84
WB,1998,1998,3,29,52.8,190
EB,1998,1998,3,31,0.05,88
WB,1998,1998,3,31,44.6,193
EB,1998,1998,4,3,0.05,90
WB,1998,1998,4,3,42.1,195
EB,1998,1998,4,6,0.05,91
EB,1998,1998,4,6,0.05,91
WB,1998,1998,4,6,36.1,185
EB,1998,1998,4,9,0.05,93
WB,1998,1998,4,9,30.6,172
EB,1998,1998,4,11,0.05,93
WB,1998,1998,4,11,28.9,172
EB,1998,1998,4,13,0.05,95
WB,1998,1998,4,13,27,174
WB,1998,1998,4,13,27,174
EB,1998,1998,4,22,0.05,93
EB,1998,1998,4,22,0.05,93
WB,1998,1998,4,22,31.4,184
EB,1998,1998,4,22,0.05,97
EB,1998,1998,4,22,0.05,94
EB,1998,1998,4,22,0.05,92
WB,1998,1998,4,22,23.1,170
WB,1998,1998,4,22,33.3,181
WB,1998,1998,4,22,36.1,192
EB,1998,1998,4,28,0.05,96
WB,1998,1998,4,28,26.3,182
WB,1998,1998,4,28,26.2,181
EB,1998,1998,4,28,0.05,92
EB,1998,1998,4,28,0.05,92
WB,1998,1998,4,28,32.2,189
WB,1998,1998,4,28,30.8,188
EB,1998,1998,5,1,0.2,94
WB,1998,1998,5,1,20.7,172
EB,1998,1998,5,3,0.05,91
WB,1998,1998,5,3,19.6,165
EB,1998,1998,5,5,0.3,93
EB,1998,1998,5,5,0.3,92
WB,1998,1998,5,5,22.2,178
EB,1998,1998,5,12,0.05,98
WB,1998,1998,5,12,19.3,187
WB,1998,1998,5,12,19.2,187
EB,1998,1998,5,19,0.05,102
EB,1998,1998,5,19,0.05,103
WB,1998,1998,5,19,11.3,177
EB,1998,1998,5,21,0.05,101
WB,1998,1998,5,21,8.4,173
EB,1998,1998,5,22,0.05,91
EB,1998,1998,5,22,0.05,91
WB,1998,1998,5,22,21.4,196
EB,1998,1998,5,23,0.05,94
WB,1998,1998,5,23,22.6,195
EB,1998,1998,5,27,0.05,99
WB,1998,1998,5,27,12.4,197
WB,1998,1998,5,27,12.4,186
EB,1998,1998,5,29,0.05,100
WB,1998,1998,5,29,8.5,181
EB,1998,1998,5,31,0.05,98
WB,1998,1998,5,31,7.1,180
WB,1998,1998,6,2,6.6,174
EB,1998,1998,6,2,0.05,101
EB,1998,1998,6,2,0.05,101
EB,1998,1998,6,5,0.05,101
WB,1998,1998,6,5,6.2,174
EB,1998,1998,6,9,2.4,105
WB,1998,1998,6,9,4.6,172
WB,1998,1998,6,9,4.1,170
WB,1998,1998,6,16,17.8,188
EB,1998,1998,6,16,0.05,84
EB,1998,1998,6,16,0.05,86
WB,1998,1998,6,23,7.8,185
WB,1998,1998,6,23,7.8,184
EB,1998,1998,6,23,0.05,94
EB,1998,1998,6,23,0.05,91
EB,1998,1998,6,23,0.05,93
WB,1998,1998,6,23,11.9,192
WB,1998,1998,6,23,9.7,188
EB,1998,1998,6,30,0.05,95
EB,1998,1998,6,30,0.05,94
WB,1998,1998,6,30,10.6,191
EB,1998,1998,6,30,0.05,98
EB,1998,1998,6,30,0.05,92
EB,1998,1998,6,30,0.05,91
WB,1998,1998,6,30,6,183
WB,1998,1998,6,30,11.8,191
WB,1998,1998,6,30,15.7,198
EB,1998,1998,7,7,0.05,96
WB,1998,1998,7,7,5.6,178
WB,1998,1998,7,7,5.6,176
EB,1998,1998,7,7,0.05,94
EB,1998,1998,7,7,0.05,95
WB,1998,1998,7,7,6.9,191
WB,1998,1998,7,7,6.6,184
WB,1998,1998,7,7,6.7,181
EB,1998,1998,7,10,0.05,98
WB,1998,1998,7,10,4.3,163
WB,1998,1998,7,14,3.2,167
EB,1998,1998,7,14,0.05,93
EB,1998,1998,7,14,0.05,96
WB,1998,1998,7,21,3,168
WB,1998,1998,7,21,3,168
EB,1998,1998,7,21,0.05,103
EB,1998,1999,10,13,0.05,105
EB,1998,1999,10,13,0.05,104
WB,1998,1999,10,13,112,148
EB,1998,1999,10,13,1.1,102
WB,1998,1999,10,13,84.5,163
EB,1998,1999,10,13,0.05,103
WB,1998,1999,10,13,120,148
EB,1998,1999,10,14,0.05,105
WB,1998,1999,10,14,95.5,151
EB,1998,1999,10,15,0.05,98
WB,1998,1999,10,15,133,165
EB,1998,1999,10,16,0.05,99
WB,1998,1999,10,16,135,175
EB,1998,1999,10,18,0.05,102
WB,1998,1999,10,18,104,172
EB,1998,1999,10,20,0.05,103
WB,1998,1999,10,20,92.8,172
EB,1998,1999,10,27,0.8,107
EB,1998,1999,10,27,0.8,107
WB,1998,1999,10,27,71.9,175
EB,1998,1999,10,29,0.8,107
WB,1998,1999,10,29,88.2,178
EB,1998,1999,10,30,1,105
WB,1998,1999,10,30,87.2,179
EB,1998,1999,10,31,0.7,104
WB,1998,1999,10,31,92.6,184
WB,1998,1999,11,3,82,180
WB,1998,1999,11,3,82.3,181
EB,1998,1999,11,3,1,106
WB,1998,1999,11,6,76.4,178
WB,1998,1999,11,8,73.3,176
EB,1998,1999,11,10,0.05,105
EB,1998,1999,11,10,0.05,105
WB,1998,1999,11,10,72.4,176
EB,1998,1999,11,11,1.5,103
WB,1998,1999,11,11,69.7,173
EB,1998,1999,11,12,0.05,102
WB,1998,1999,11,12,89.4,183
EB,1998,1999,11,15,0.7,103
WB,1998,1999,11,15,89.5,192
EB,1998,1999,11,17,0.5,101
WB,1998,1999,11,17,88.1,191
WB,1998,1999,11,17,88.3,191
EB,1998,1999,11,20,0.05,98
WB,1998,1999,11,20,80.4,174
EB,1998,1999,11,22,0.05,97
WB,1998,1999,11,22,77.5,173
WB,1998,1999,11,24,77.3,176
EB,1998,1999,11,24,0.05,98
EB,1998,1999,11,24,0.05,98
WB,1998,1999,11,27,73.2,179
WB,1998,1999,11,27,77.2,179
EB,1998,1999,12,1,1.1,99
WB,1998,1999,12,1,78.5,181
WB,1998,1999,12,1,77.9,181
EB,1998,1999,12,4,0.8,102
WB,1998,1999,12,4,73.1,176
EB,1998,1999,12,6,1.6,103
WB,1998,1999,12,6,71.3,174
WB,1998,1999,12,8,72.5,175
EB,1998,1999,12,8,0.8,103
EB,1998,1999,12,8,0.9,102
EB,1998,1999,12,11,1.1,103
WB,1998,1999,12,11,69,171
EB,1998,1999,12,13,1,103
WB,1998,1999,12,13,66.1,170
WB,1998,1999,12,15,66.6,170
EB,1998,1999,12,15,1.2,102
EB,1998,1999,12,15,1.1,102
EB,1998,1999,12,22,11.5,97
WB,1998,1999,12,22,78.9,174
WB,1998,1999,12,22,79.7,175
EB,1998,1999,12,22,11.5,105
WB,1998,1999,12,22,82.4,183
EB,1998,1999,12,22,9.9,106
WB,1998,1999,12,23,99.8,202
EB,1998,1999,12,23,10,107
WB,1998,1999,12,23,103,202
EB,1998,1999,12,25,7.1,107
WB,1998,1999,12,25,92.6,195
EB,1998,1999,12,27,3.4,110
WB,1998,1999,12,27,85.5,192
EB,1998,1999,12,29,2.5,113
EB,1998,1999,12,29,6.6,121
WB,1998,1999,12,29,82.9,193
EB,1999,1999,1,5,4.4,108
WB,1999,1999,1,5,91.8,190
EB,1999,1999,1,12,4.5,107
EB,1999,1999,1,12,4.3,107
WB,1999,1999,1,12,115,206
WB,1999,1999,1,12,85,193
WB,1999,1999,1,12,75.2,181
WB,1999,1999,1,12,116,218
WB,1999,1999,1,12,115,209
WB,1999,1999,1,15,96.2,195
WB,1999,1999,1,15,77.8,165
WB,1999,1999,1,16,103,228
WB,1999,1999,1,16,110,233
WB,1999,1999,1,17,113,219
WB,1999,1999,1,18,109,208
WB,1999,1999,1,19,93.4,190
WB,1999,1999,1,19,108,220
WB,1999,1999,1,20,109,216
WB,1999,1999,1,20,109,216
EB,1999,1999,1,20,5.7,93
WB,1999,1999,1,20,110,216
WB,1999,1999,1,20,114,220
WB,1999,1999,1,22,83.3,187
WB,1999,1999,1,22,85.9,184
WB,1999,1999,1,22,86.6,186
EB,1999,1999,1,22,4.3,83
WB,1999,1999,1,22,82,177
WB,1999,1999,1,22,83.5,176
EB,1999,1999,1,26,4.1,82
EB,1999,1999,1,26,4.2,82
WB,1999,1999,1,26,85.3,181
EB,1999,1999,1,29,3.4,95
WB,1999,1999,1,29,79.8,189
EB,1999,1999,1,31,3.6,101
WB,1999,1999,2,2,65.8,181
WB,1999,1999,2,3,53,147
EB,1999,1999,2,3,17.8,97
WB,1999,1999,2,3,64.3,170
WB,1999,1999,2,3,65.7,169
EB,1999,1999,2,3,5.4,83
WB,1999,1999,2,4,81.9,199
EB,1999,1999,2,4,4.5,86
EB,1999,1999,2,5,3.5,86
WB,1999,1999,2,5,77.9,187
EB,1999,1999,2,7,3.7,92
WB,1999,1999,2,7,74.5,186
EB,1999,1999,2,9,3.5,96
EB,1999,1999,2,9,3.5,96
WB,1999,1999,2,9,71.9,181
EB,1999,1999,2,12,4.1,100
WB,1999,1999,2,12,67.6,187
EB,1999,1999,2,13,5.9,98
WB,1999,1999,2,13,78.2,188
EB,1999,1999,2,14,5,102
WB,1999,1999,2,14,79.4,193
EB,1999,1999,2,16,4,102
WB,1999,1999,2,16,74.4,190
WB,1999,1999,2,16,75.4,188
EB,1999,1999,2,19,4,105
WB,1999,1999,2,19,75.7,192
EB,1999,1999,2,21,3.6,110
WB,1999,1999,2,21,75,190
WB,1999,1999,2,23,75.7,198
EB,1999,1999,2,23,4.5,118
EB,1999,1999,2,23,4.4,117
WB,1999,1999,2,28,49,152
WB,1999,1999,3,1,42,154
WB,1999,1999,3,1,49,213
WB,1999,1999,3,2,59,205
WB,1999,1999,3,2,62,183
WB,1999,1999,3,2,61,186
EB,1999,1999,3,2,6.5,75
EB,1999,1999,3,3,5.2,81
WB,1999,1999,3,3,74,183
EB,1999,1999,3,4,11,77
EB,1999,1999,3,4,10,76
WB,1999,1999,3,4,70,185
WB,1999,1999,3,4,76,201
EB,1999,1999,3,4,8.3,76
WB,1999,1999,3,4,79,204
EB,1999,1999,3,5,6.3,81
WB,1999,1999,3,5,83,188
EB,1999,1999,3,7,4.9,85
EB,1999,1999,3,9,4.4,86
EB,1999,1999,3,9,4.2,86
WB,1999,1999,3,9,76,169
WB,1999,1999,3,17,65,146
WB,1999,1999,3,17,65,147
EB,1999,1999,3,17,2.9,75
EB,1999,1999,3,17,4.3,70
EB,1999,1999,3,17,3.8,74
WB,1999,1999,3,17,68,140
WB,1999,1999,3,17,66,142
EB,1999,1999,3,23,7.7,73
EB,1999,1999,3,23,7.7,73
WB,1999,1999,3,23,91,174
EB,1999,1999,3,23,5.1,85
EB,1999,1999,3,23,8.5,67
WB,1999,1999,3,23,67,152
WB,1999,1999,3,23,55,127
WB,1999,1999,3,28,69,170
EB,1999,1999,3,28,4.6,77
WB,1999,1999,3,28,63,164
EB,1999,1999,3,28,4.5,78
WB,1999,1999,3,29,54,162
EB,1999,1999,3,29,4.8,78
WB,1999,1999,3,29,59,177
EB,1999,1999,3,29,5.7,75
EB,1999,1999,3,30,5.2,78
WB,1999,1999,3,30,72,197
WB,1999,1999,3,30,71,197
EB,1999,1999,4,2,4.1,86
EB,1999,1999,4,2,4.5,85
WB,1999,1999,4,2,63,180
WB,1999,1999,4,2,62,176
WB,1999,1999,4,6,65,183
EB,1999,1999,4,6,3.8,89
EB,1999,1999,4,6,3.7,89
WB,1999,1999,4,14,62,163
EB,1999,1999,4,14,2.9,88
WB,1999,1999,4,14,62,163
EB,1999,1999,4,14,3.6,86
EB,1999,1999,4,14,3.2,86
WB,1999,1999,4,14,62,164
WB,1999,1999,4,14,63,165
EB,1999,1999,4,16,2.5,89
WB,1999,1999,4,16,59,157
EB,1999,1999,4,18,2.1,90
WB,1999,1999,4,18,62,159
EB,1999,1999,4,20,2,90
EB,1999,1999,4,20,2,90
WB,1999,1999,4,20,64,161
EB,1999,1999,4,23,1.4,91
WB,1999,1999,4,23,61,157
EB,1999,1999,4,25,1.4,92
WB,1999,1999,4,25,57,154
WB,1999,1999,4,26,62,159
EB,1999,1999,4,26,1.4,92
WB,1999,1999,4,26,62,159
EB,1999,1999,4,29,1.1,92
WB,1999,1999,4,29,60.5,157
EB,1999,1999,5,1,1,95
WB,1999,1999,5,1,58.2,158
WB,1999,1999,5,3,59,159
EB,1999,1999,5,3,1,96
EB,1999,1999,5,3,0.9,96
EB,1999,1999,5,7,0.8,96
EB,1999,1999,5,7,0.7,95
WB,1999,1999,5,7,52.9,156
WB,1999,1999,5,7,58.7,157
EB,1999,1999,5,11,0.8,96
WB,1999,1999,5,11,67,161
WB,1999,1999,5,11,67,162
EB,1999,1999,5,14,0.8,96
WB,1999,1999,5,14,54,156
WB,1999,1999,5,16,46,151
EB,1999,1999,5,18,0.8,97
EB,1999,1999,5,18,0.8,97
WB,1999,1999,5,18,49,162
WB,1999,1999,5,21,51,151
EB,1999,1999,5,23,0.8,97
WB,1999,1999,5,23,44,153
EB,1999,1999,5,25,0.9,90
WB,1999,1999,5,25,83,173
EB,1999,1999,5,25,1,90
EB,1999,1999,5,28,0.7,91
WB,1999,1999,5,28,42,140
EB,1999,1999,5,30,0.7,94
WB,1999,1999,5,30,40,146
WB,1999,1999,6,1,47,170
EB,1999,1999,6,1,0.8,96
EB,1999,1999,6,1,0.8,96
EB,1999,1999,6,4,0.7,97
WB,1999,1999,6,4,23,140
EB,1999,1999,6,6,0.7,97
WB,1999,1999,6,6,27,160
EB,1999,1999,6,8,0.8,99
WB,1999,1999,6,8,27,170
WB,1999,1999,6,8,27,170
EB,1999,1999,6,11,0.8,99
WB,1999,1999,6,11,19,160
EB,1999,1999,6,13,0.8,99
WB,1999,1999,6,13,15,150
WB,1999,1999,6,16,17,167
EB,1999,1999,6,16,0.9,101
EB,1999,1999,6,16,0.9,101
WB,1999,1999,6,22,5.2,168
EB,1999,1999,8,9,1.4,104
WB,1999,1999,8,9,15,148
WB,1999,1999,8,9,14,148
WB,1999,1999,8,10,1.9,148
EB,1999,1999,8,10,8.8,88
EB,1999,1999,9,11,5.2,86
EB,1999,1999,9,11,5.2,86
WB,1999,1999,9,11,7,119
EB,1999,1999,9,17,0.9,84
EB,1999,1999,9,17,0.5,87
WB,1999,1999,9,17,50,148
WB,1999,1999,9,17,50,148
EB,1999,1999,9,17,0.5,89
EB,1999,1999,9,17,0.5,88
WB,1999,1999,9,17,56,150
WB,1999,1999,9,17,63,170
EB,1999,1999,9,18,0.5,86
WB,1999,1999,9,18,62,166
EB,1999,1999,9,18,0.5,87
EB,1999,1999,9,18,0.05,87
WB,1999,1999,9,18,50,178
WB,1999,1999,9,19,29,180
EB,1999,1999,9,21,0.8,96
EB,1999,1999,9,21,0.7,96
WB,1999,1999,9,21,14,183
EB,1999,1999,9,22,0.5,83
WB,1999,1999,9,22,34,190
EB,1999,1999,9,22,0.9,83
WB,1999,1999,9,22,30,176
EB,1999,1999,9,22,0.5,82
EB,1999,1999,9,22,0.6,79
WB,1999,1999,9,22,32,171
EB,1999,1999,9,22,1,82
WB,1999,1999,9,22,33,181
WB,1999,1999,9,29,14,193
WB,1999,1999,9,29,14,193
EB,1999,1999,9,29,0.6,96
EB,1999,2000,10,1,0.4,96
EB,1999,2000,10,3,0.4,97
EB,1999,2000,10,5,0.5,95
EB,1999,2000,10,5,0.4,95
WB,1999,2000,10,5,17,189
EB,1999,2000,10,8,0.05,97
WB,1999,2000,10,8,14,185
EB,1999,2000,10,10,0.4,98
EB,1999,2000,10,12,0.7,99
WB,1999,2000,10,12,14,187
WB,1999,2000,10,12,13,187
EB,1999,2000,10,14,0.1,88
EB,1999,2000,10,14,0.05,86
EB,1999,2000,10,14,0.05,85
WB,1999,2000,10,14,27,185
WB,1999,2000,10,14,27,186
WB,1999,2000,10,14,28,187
EB,1999,2000,10,14,0.1,84
WB,1999,2000,10,14,27,188
EB,1999,2000,10,15,0.1,83
WB,1999,2000,10,15,27,188
EB,1999,2000,10,19,0.1,85
EB,1999,2000,10,19,0.2,85
WB,1999,2000,10,19,21,189
EB,1999,2000,10,22,0.1,89
WB,1999,2000,10,22,20,189
EB,1999,2000,10,23,0.05,84
WB,1999,2000,10,23,17,177
EB,1999,2000,10,23,0.2,94
WB,1999,2000,10,23,23,189
WB,1999,2000,10,23,27,197
EB,1999,2000,10,24,0.1,83
EB,1999,2000,10,24,0.1,84
WB,1999,2000,10,24,25,184
EB,1999,2000,10,26,0.2,88
WB,1999,2000,10,26,24,193
WB,1999,2000,10,26,24,193
EB,1999,2000,10,29,0.1,91
WB,1999,2000,10,29,26,187
EB,1999,2000,10,31,0.2,93
WB,1999,2000,11,2,24,183
EB,1999,2000,11,2,0.1,94
EB,1999,2000,11,2,0.1,94
EB,1999,2000,11,9,0.1,87
WB,1999,2000,11,9,28,186
WB,1999,2000,11,9,28,186
EB,1999,2000,11,9,0.2,95
EB,1999,2000,11,9,0.05,82
EB,1999,2000,11,9,0.2,77
EB,1999,2000,11,9,0.2,79
EB,1999,2000,11,9,0.1,87
WB,1999,2000,11,9,25,182
WB,1999,2000,11,9,31,201
WB,1999,2000,11,9,30,197
WB,1999,2000,11,9,28,187
EB,1999,2000,11,12,0.1,89
WB,1999,2000,11,12,28,182
EB,1999,2000,11,14,0.5,91
WB,1999,2000,11,14,28,179
EB,1999,2000,11,16,0.1,86
EB,1999,2000,11,16,0.1,86
WB,1999,2000,11,16,30,186
EB,1999,2000,11,23,0.1,86
WB,1999,2000,11,23,30,182
WB,1999,2000,11,23,30,183
EB,1999,2000,11,23,0.05,89
EB,1999,2000,11,23,0.1,86
WB,1999,2000,11,23,29,180
WB,1999,2000,11,23,30,183
EB,1999,2000,11,26,0.4,87
WB,1999,2000,11,26,30,173
EB,1999,2000,11,28,0.05,84
WB,1999,2000,11,28,32,185
WB,1999,2000,11,30,34,181
EB,1999,2000,11,30,0.5,85
EB,1999,2000,11,30,0.5,85
EB,1999,2000,12,3,0.6,88
WB,1999,2000,12,3,33,170
EB,1999,2000,12,5,0.4,89
WB,1999,2000,12,5,32,170
EB,1999,2000,12,7,1.2,81
WB,1999,2000,12,7,34,172
WB,1999,2000,12,7,34,172
WB,1999,2000,12,7,39,178
WB,1999,2000,12,7,41,184
EB,1999,2000,12,8,0.6,79
WB,1999,2000,12,8,41,188
WB,1999,2000,12,8,40,185
WB,1999,2000,12,9,39,181
EB,1999,2000,12,9,0.5,83
EB,1999,2000,12,9,0.5,83
EB,1999,2000,12,10,0.5,85
WB,1999,2000,12,10,38,179
EB,1999,2000,12,12,0.4,82
WB,1999,2000,12,12,37,181
EB,1999,2000,12,14,0.5,83
WB,1999,2000,12,14,37,183
WB,1999,2000,12,14,37,183
EB,1999,2000,12,17,0.4,84
EB,1999,2000,12,19,0.4,85
WB,1999,2000,12,21,44,184
EB,1999,2000,12,21,0.5,84
EB,1999,2000,12,21,0.5,84
EB,2000,2000,1,3,3.1,88
WB,2000,2000,1,3,38.6,162
EB,2000,2000,1,4,2.3,89
WB,2000,2000,1,4,38.2,158
EB,2000,2000,1,5,4.1,84
WB,2000,2000,1,5,52.5,191
WB,2000,2000,1,5,52.5,192
WB,2000,2000,1,7,50.7,181
EB,2000,2000,1,7,1.6,86
WB,2000,2000,1,7,47,172
WB,2000,2000,1,7,42.8,158
WB,2000,2000,1,10,47,172
WB,2000,2000,1,11,50.7,181
WB,2000,2000,1,11,50.9,182
EB,2000,2000,1,11,3,84
