Site,Watershed,ISCO Number,Record Type,Year,WY,Month,Day,Hour,Season,Julian Day,Running Day of Project,NH4 flag,NH4 (ueq/L),SO4 flag,SO4 (ueq/L),NMSO4 (ueq/L),NO3 flag,NO3 (ueq/L)
WB3,WB,18,ISCO,1993,1993,3,27,14,SPRING,86.58,2643.58,<RL,4.43,,185,178,,67
EB8,EB,14,ISCO,1993,1993,3,27,18,SPRING,86.75,2643.75,Half DL,1.4,,89,82,,6.2
WB3,WB,20,ISCO,1993,1993,3,27,18,SPRING,86.75,2643.75,,6.65,,197,190,,68.4
EB8,EB,16,ISCO,1993,1993,3,27,22,SPRING,86.92,2643.92,Half DL,1.4,,87,81,,6.8
WB3,WB,22,ISCO,1993,1993,3,27,22,SPRING,86.92,2643.92,,7.2,,205,198,,71.8
EB8,EB,18,ISCO,1993,1993,3,28,2,SPRING,87.08,2644.08,Half DL,1.4,,92,85,,7.2
WB3,WB,24,ISCO,1993,1993,3,28,2,SPRING,87.08,2644.08,,5.54,,202,195,,71.5
EB8,EB,20,ISCO,1993,1993,3,28,6,SPRING,87.25,2644.25,Half DL,1.4,,92,85,,7.5
EB8,EB,22,ISCO,1993,1993,3,28,10,SPRING,87.42,2644.42,Half DL,1.4,,93,86,,7.6
EB8,EB,24,ISCO,1993,1993,3,28,14,SPRING,87.58,2644.58,Half DL,1.4,,94,87,,7.7
EB8,EB,S,DUP,1993,1993,3,30,12,SPRING,89.5,2646.5,Half DL,1.4,,91,85,,7.5
EB8,EB,S,REG,1993,1993,3,30,12,SPRING,89.5,2646.5,Half DL,1.4,,93,87,,7.6
WB3,WB,S,REG,1993,1993,3,30,12,SPRING,89.5,2646.5,<RL,3.88,,196,190,,66.3
WB3,WB,S,REP,1993,1993,3,30,12,SPRING,89.5,2646.5,<RL,3.32,,193,187,,65.3
WB3,WB,1,ISCO,1993,1993,3,30,14,SPRING,89.58,2646.58,<RL,3.32,,186,180,,63.2
EB8,EB,2,ISCO,1993,1993,3,30,16,SPRING,89.67,2646.67,Half DL,1.4,,89,84,,7.4
WB3,WB,2,ISCO,1993,1993,3,30,16,SPRING,89.67,2646.67,<RL,3.88,,187,181,,62.5
EB8,EB,3,ISCO,1993,1993,3,30,18,SPRING,89.75,2646.75,Half DL,1.4,,88,83,,7.2
WB3,WB,3,ISCO,1993,1993,3,30,19,SPRING,89.8,2646.8,<RL,3.32,,191,185,,63.2
EB8,EB,14,ISCO,1993,1993,3,31,16,SPRING,90.67,2647.67,Half DL,1.4,,91,85,,6.3
WB3,WB,4,ISCO,1993,1993,3,31,16,SPRING,90.67,2647.67,Half DL,1.4,,185,179,,65.3
EB8,EB,23,ISCO,1993,1993,4,1,16,SPRING,91.67,2648.67,Half DL,1.4,,93,87,,5.8
WB3,WB,5,ISCO,1993,1993,4,1,16,SPRING,91.67,2648.67,Half DL,1.4,,175,169,,65.4
EB8,EB,24,ISCO,1993,1993,4,2,16,SPRING,92.67,2649.67,Half DL,1.4,,96,90,,5
WB3,WB,6,ISCO,1993,1993,4,2,16,SPRING,92.67,2649.67,Half DL,1.4,,168,162,,64.2
WB3,WB,7,ISCO,1993,1993,4,3,16,SPRING,93.67,2650.67,Half DL,1.4,,168,162,,63.1
WB3,WB,8,ISCO,1993,1993,4,4,16,SPRING,94.67,2651.67,Half DL,1.4,,161,155,,59.1
WB3,WB,9,ISCO,1993,1993,4,5,16,SPRING,95.67,2652.67,Half DL,1.4,,157,151,,56.4
EB8,EB,S,REG,1993,1993,4,6,11,SPRING,96.46,2653.46,Half DL,1.4,,97,91,,4.4
WB3,WB,S,DUP,1993,1993,4,6,11,SPRING,96.46,2653.46,Half DL,1.4,,161,155,,59.6
WB3,WB,S,REG,1993,1993,4,6,11,SPRING,96.46,2653.46,Half DL,1.4,,157,151,,58.6
EB8,EB,1,ISCO,1993,1993,4,6,16,SPRING,96.67,2653.67,Half DL,1.4,,95,89,,4.4
WB3,WB,1,ISCO,1993,1993,4,6,16,SPRING,96.67,2653.67,Half DL,1.4,,154,148,,56.4
EB8,EB,2,ISCO,1993,1993,4,7,16,SPRING,97.67,2654.67,Half DL,1.4,,92,87,,4.1
WB3,WB,2,ISCO,1993,1993,4,7,16,SPRING,97.67,2654.67,Half DL,1.4,,158,152,,60.2
EB8,EB,3,ISCO,1993,1993,4,8,16,SPRING,98.67,2655.67,Half DL,1.4,,93,88,,4.2
WB3,WB,3,ISCO,1993,1993,4,8,16,SPRING,98.67,2655.67,Half DL,1.4,,168,162,,67.4
EB8,EB,4,ISCO,1993,1993,4,9,16,SPRING,99.67,2656.67,Half DL,1.4,,92,87,,4.1
WB3,WB,4,ISCO,1993,1993,4,9,16,SPRING,99.67,2656.67,Half DL,1.4,,174,169,,69.8
EB8,EB,5,ISCO,1993,1993,4,10,16,SPRING,100.7,2657.67,Half DL,1.4,,93,88,,4.3
WB3,WB,5,ISCO,1993,1993,4,10,16,SPRING,100.7,2657.67,Half DL,1.4,,181,176,,73.5
EB8,EB,8,ISCO,1993,1993,4,10,20,SPRING,100.8,2657.83,Half DL,1.4,,93,88,,4.1
EB8,EB,10,ISCO,1993,1993,4,10,24,SPRING,101,2658,Half DL,1.4,,92,87,,3.9
WB3,WB,8,ISCO,1993,1993,4,11,2,SPRING,101.1,2658.08,<RL,2.77,,198,192,,76.9
EB8,EB,12,ISCO,1993,1993,4,11,4,SPRING,101.2,2658.17,Half DL,1.4,,93,88,,4.1
WB3,WB,10,ISCO,1993,1993,4,11,6,SPRING,101.3,2658.25,,10.5,,203,197,,66.9
EB8,EB,14,ISCO,1993,1993,4,11,8,SPRING,101.3,2658.33,Half DL,1.4,,94,89,,4.1
WB3,WB,12,ISCO,1993,1993,4,11,10,SPRING,101.4,2658.42,,13.3,,198,192,,58.2
EB8,EB,16,ISCO,1993,1993,4,11,12,SPRING,101.5,2658.5,Half DL,1.4,,94,89,,4.1
WB3,WB,14,ISCO,1993,1993,4,11,14,SPRING,101.6,2658.58,,16.1,,192,186,,50.3
EB8,EB,18,ISCO,1993,1993,4,11,16,SPRING,101.7,2658.67,Half DL,1.4,,94,89,,3.9
WB3,WB,15,ISCO,1993,1993,4,11,16,SPRING,101.7,2658.67,,19.9,,188,183,,44.6
EB8,EB,20,ISCO,1993,1993,4,11,20,SPRING,101.8,2658.83,Half DL,1.4,,92,87,,3.8
WB3,WB,17,ISCO,1993,1993,4,11,20,SPRING,101.8,2658.83,,16.1,,187,181,,43.7
WB3,WB,18,ISCO,1993,1993,4,11,22,SPRING,101.9,2658.92,,18.3,,188,182,,41.6
EB8,EB,22,ISCO,1993,1993,4,11,24,SPRING,102,2659,Half DL,1.4,,91,86,,3.8
WB3,WB,19,ISCO,1993,1993,4,11,24,SPRING,102,2659,,21.1,,175,170,,35.2
WB3,WB,20,ISCO,1993,1993,4,12,2,SPRING,102.1,2659.08,,21.6,,174,169,,33.4
EB8,EB,24,ISCO,1993,1993,4,12,4,SPRING,102.2,2659.17,Half DL,1.4,,93,88,,4.2
WB3,WB,22,ISCO,1993,1993,4,12,6,SPRING,102.3,2659.25,,16.6,,179,174,,36.2
WB3,WB,24,ISCO,1993,1993,4,12,10,SPRING,102.4,2659.42,,13.3,,180,174,,39
EB8,EB,S,REG,1993,1993,4,13,11,SPRING,103.5,2660.46,Half DL,1.4,,83,78,,5.9
WB3,WB,S,REG,1993,1993,4,13,11,SPRING,103.5,2660.46,<RL,3.32,,168,162,,47.2
WB3,WB,S,REP,1993,1993,4,13,11,SPRING,103.5,2660.46,<RL,3.32,,169,163,,47.3
WB3,WB,1,ISCO,1993,1993,4,13,16,SPRING,103.7,2660.67,Half DL,1.4,,171,165,,48.8
WB3,WB,2,ISCO,1993,1993,4,14,16,SPRING,104.7,2661.67,Half DL,1.4,,162,156,,50.8
WB3,WB,3,ISCO,1993,1993,4,15,16,SPRING,105.7,2662.67,Half DL,1.4,,158,152,,51.7
WB3,WB,4,ISCO,1993,1993,4,16,16,SPRING,106.7,2663.67,Half DL,1.4,,157,151,,51.2
WB3,WB,5,ISCO,1993,1993,4,17,16,SPRING,107.7,2664.67,Half DL,1.4,,154,147,,49.8
WB3,WB,6,ISCO,1993,1993,4,17,18,SPRING,107.8,2664.75,Half DL,1.4,,159,152,,55.8
WB3,WB,7,ISCO,1993,1993,4,17,20,SPRING,107.8,2664.83,<RL,2.77,,181,173,,63.4
WB3,WB,8,ISCO,1993,1993,4,17,22,SPRING,107.9,2664.92,<RL,4.43,,188,180,,65.8
WB3,WB,9,ISCO,1993,1993,4,17,24,SPRING,108,2665,<RL,3.32,,188,180,,66.2
WB3,WB,10,ISCO,1993,1993,4,18,2,SPRING,108.1,2665.08,<RL,2.77,,186,178,,66.4
WB3,WB,11,ISCO,1993,1993,4,18,4,SPRING,108.2,2665.17,<RL,2.77,,185,177,,66.3
WB3,WB,12,ISCO,1993,1993,4,18,16,SPRING,108.7,2665.67,Half DL,1.4,,174,167,,64.4
WB3,WB,13,ISCO,1993,1993,4,19,16,SPRING,109.7,2666.67,Half DL,1.4,,166,159,,61.1
EB8,EB,S,REG,1993,1993,4,20,12,SPRING,110.5,2667.5,Half DL,1.4,,88,82,,3
EB8,EB,S,REP,1993,1993,4,20,12,SPRING,110.5,2667.5,Half DL,1.4,,88,82,,3
WB3,WB,S,DUP,1993,1993,4,20,12,SPRING,110.5,2667.5,Half DL,1.4,,155,148,,56.4
WB3,WB,S,REG,1993,1993,4,20,12,SPRING,110.5,2667.5,Half DL,1.4,,155,148,,56.7
EB8,EB,2,ISCO,1993,1993,4,21,16,SPRING,111.7,2668.67,Half DL,1.4,,90,83,,2.2
WB3,WB,2,ISCO,1993,1993,4,21,16,SPRING,111.7,2668.67,Half DL,1.4,,156,149,,53.6
EB8,EB,3,ISCO,1993,1993,4,22,16,SPRING,112.7,2669.67,Half DL,1.4,,85,79,,2.7
WB3,WB,3,ISCO,1993,1993,4,22,16,SPRING,112.7,2669.67,Half DL,1.4,,153,146,,50.9
EB8,EB,4,ISCO,1993,1993,4,22,18,SPRING,112.8,2669.75,Half DL,1.4,,86,80,,3.2
WB3,WB,4,ISCO,1993,1993,4,22,18,SPRING,112.8,2669.75,Half DL,1.4,,158,151,,62.8
EB8,EB,5,ISCO,1993,1993,4,22,20,SPRING,112.8,2669.83,Half DL,1.4,,87,80,,4
WB3,WB,5,ISCO,1993,1993,4,22,20,SPRING,112.8,2669.83,Half DL,1.4,,167,160,,69.1
EB8,EB,7,ISCO,1993,1993,4,22,24,SPRING,113,2670,Half DL,1.4,,87,80,,4
WB3,WB,7,ISCO,1993,1993,4,22,24,SPRING,113,2670,Half DL,1.4,,180,173,,73.4
EB8,EB,10,ISCO,1993,1993,4,23,6,SPRING,113.3,2670.25,Half DL,1.4,,86,80,,3.8
WB3,WB,10,ISCO,1993,1993,4,23,6,SPRING,113.3,2670.25,Half DL,1.4,,177,170,,73
EB8,EB,14,ISCO,1993,1993,4,23,14,SPRING,113.6,2670.58,Half DL,1.4,,87,80,,4.3
WB3,WB,14,ISCO,1993,1993,4,23,14,SPRING,113.6,2670.58,Half DL,1.4,,175,168,,72.8
EB8,EB,18,ISCO,1993,1993,4,23,22,SPRING,113.9,2670.92,Half DL,1.4,,86,79,,3.9
WB3,WB,18,ISCO,1993,1993,4,23,22,SPRING,113.9,2670.92,Half DL,1.4,,173,166,,71.4
EB8,EB,24,ISCO,1993,1993,4,24,10,SPRING,114.4,2671.42,Half DL,1.4,,87,80,,3.6
WB3,WB,24,ISCO,1993,1993,4,24,10,SPRING,114.4,2671.42,Half DL,1.4,,169,162,,68.3
WB3,WB,S,DUP,1993,1993,4,27,11,SPRING,117.5,2674.46,Half DL,1.4,,158,151,,57
WB3,WB,S,REG,1993,1993,4,27,11,SPRING,117.5,2674.46,Half DL,1.4,,160,153,,57.4
EB8,EB,S,DUP,1993,1993,4,27,13,SPRING,117.5,2674.54,Half DL,1.4,,94,87,,1.9
EB8,EB,S,REG,1993,1993,4,27,13,SPRING,117.5,2674.54,Half DL,1.4,,90,83,,1.8
EB8,EB,2,ISCO,1993,1993,4,28,16,SPRING,118.7,2675.67,Half DL,1.4,,93,86,,1.6
WB3,WB,2,ISCO,1993,1993,4,28,16,SPRING,118.7,2675.67,,8.31,,153,146,,57.1
EB8,EB,3,ISCO,1993,1993,4,29,16,SPRING,119.7,2676.67,Half DL,1.4,,93,86,,1.3
WB3,WB,3,ISCO,1993,1993,4,29,16,SPRING,119.7,2676.67,Half DL,1.4,,160,153,,60.7
EB8,EB,4,ISCO,1993,1993,4,30,16,SPRING,120.7,2677.67,Half DL,1.4,,95,88,,1
WB3,WB,4,ISCO,1993,1993,4,30,16,SPRING,120.7,2677.67,Half DL,1.4,,154,147,,58.9
EB8,EB,5,ISCO,1993,1993,5,1,16,SPRING,121.7,2678.67,Half DL,1.4,,96,89,<RL,0.8
WB3,WB,5,ISCO,1993,1993,5,1,16,SPRING,121.7,2678.67,Half DL,1.4,,152,145,,55.7
EB8,EB,6,ISCO,1993,1993,5,2,16,SPRING,122.7,2679.67,Half DL,1.4,,96,89,<RL,0.5
WB3,WB,6,ISCO,1993,1993,5,2,16,SPRING,122.7,2679.67,Half DL,1.4,,150,143,,52.7
EB8,EB,7,ISCO,1993,1993,5,3,16,SPRING,123.7,2680.67,Half DL,1.4,,98,91,<RL,0.5
EB8,EB,S,REG,1993,1993,5,4,12,SPRING,124.5,2681.5,Half DL,1.4,,98,91,<RL,0.5
EB8,EB,S,REP,1993,1993,5,4,12,SPRING,124.5,2681.5,Half DL,1.4,,95,88,<RL,0.6
WB3,WB,S,DUP,1993,1993,5,4,12,SPRING,124.5,2681.5,Half DL,1.4,,147,140,,50
WB3,WB,S,REG,1993,1993,5,4,12,SPRING,124.5,2681.5,Half DL,1.4,,150,143,,50.9
EB8,EB,2,ISCO,1993,1993,5,5,16,SPRING,125.7,2682.67,Half DL,1.4,,99,92,<RL,0.4
WB3,WB,2,ISCO,1993,1993,5,5,16,SPRING,125.7,2682.67,Half DL,1.4,,150,143,,47
EB8,EB,3,ISCO,1993,1993,5,6,16,SPRING,126.7,2683.67,Half DL,1.4,,98,91,<RL,0.3
WB3,WB,3,ISCO,1993,1993,5,6,16,SPRING,126.7,2683.67,Half DL,1.4,,149,142,,45.6
EB8,EB,4,ISCO,1993,1993,5,7,16,SPRING,127.7,2684.67,Half DL,1.4,,99,92,Half DL,0.05
WB3,WB,4,ISCO,1993,1993,5,7,16,SPRING,127.7,2684.67,Half DL,1.4,,149,142,,46.3
EB8,EB,5,ISCO,1993,1993,5,8,16,SPRING,128.7,2685.67,Half DL,1.4,,101,94,Half DL,0.05
EB8,EB,6,ISCO,1993,1993,5,9,16,SPRING,129.7,2686.67,Half DL,1.4,,102,95,Half DL,0.05
WB3,WB,6,ISCO,1993,1993,5,9,16,SPRING,129.7,2686.67,Half DL,1.4,,148,141,,44.2
EB8,EB,7,ISCO,1993,1993,5,10,16,SPRING,130.7,2687.67,Half DL,1.4,,102,95,Half DL,0.05
WB3,WB,7,ISCO,1993,1993,5,10,16,SPRING,130.7,2687.67,Half DL,1.4,,147,140,,42.7
EB8,EB,S,REG,1993,1993,5,11,12,SPRING,131.5,2688.5,Half DL,1.4,,99,92,<RL,0.6
WB3,WB,S,REG,1993,1993,5,11,12,SPRING,131.5,2688.5,Half DL,1.4,,147,140,,43.1
WB3,WB,S,REP,1993,1993,5,11,12,SPRING,131.5,2688.5,Half DL,1.4,,146,139,,42.7
EB8,EB,2,ISCO,1993,1993,5,12,16,SPRING,132.7,2689.67,Half DL,1.4,,103,96,Half DL,0.05
WB3,WB,2,ISCO,1993,1993,5,12,16,SPRING,132.7,2689.67,Half DL,1.4,,149,142,,42.2
EB8,EB,3,ISCO,1993,1993,5,13,16,SPRING,133.7,2690.67,Half DL,1.4,,102,95,Half DL,0.05
WB3,WB,3,ISCO,1993,1993,5,13,16,SPRING,133.7,2690.67,Half DL,1.4,,153,146,,55.6
EB8,EB,4,ISCO,1993,1993,5,14,16,SPRING,134.7,2691.67,Half DL,1.4,,102,95,Half DL,0.05
WB3,WB,4,ISCO,1993,1993,5,14,16,SPRING,134.7,2691.67,Half DL,1.4,,153,146,,52.4
EB8,EB,5,ISCO,1993,1993,5,15,16,SPRING,135.7,2692.67,Half DL,1.4,,103,96,Half DL,0.05
WB3,WB,5,ISCO,1993,1993,5,15,16,SPRING,135.7,2692.67,Half DL,1.4,,155,148,,48.6
EB8,EB,6,ISCO,1993,1993,5,16,16,SPRING,136.7,2693.67,Half DL,1.4,,103,96,Half DL,0.05
WB3,WB,6,ISCO,1993,1993,5,16,16,SPRING,136.7,2693.67,Half DL,1.4,,154,147,,46.7
EB8,EB,7,ISCO,1993,1993,5,17,16,SPRING,137.7,2694.67,Half DL,1.4,,103,96,Half DL,0.05
WB3,WB,7,ISCO,1993,1993,5,17,16,SPRING,137.7,2694.67,Half DL,1.4,,153,146,,43.6
WB3,WB,S,DUP,1993,1993,5,18,9,SPRING,138.4,2695.38,Half DL,1.4,,148,141,,40.9
WB3,WB,S,REG,1993,1993,5,18,9,SPRING,138.4,2695.38,Half DL,1.4,,148,141,,41
EB8,EB,S,REG,1993,1993,5,18,10,SPRING,138.4,2695.42,Half DL,1.4,,101,94,Half DL,0.05
EB8,EB,S,REP,1993,1993,5,18,10,SPRING,138.4,2695.42,Half DL,1.4,,102,95,Half DL,0.05
EB8,EB,2,ISCO,1993,1993,5,19,16,SPRING,139.7,2696.67,Half DL,1.4,,103,96,Half DL,0.05
WB3,WB,2,ISCO,1993,1993,5,19,16,SPRING,139.7,2696.67,Half DL,1.4,,149,142,,38.3
EB8,EB,3,ISCO,1993,1993,5,20,16,SPRING,140.7,2697.67,Half DL,1.4,,102,95,Half DL,0.05
WB3,WB,3,ISCO,1993,1993,5,20,16,SPRING,140.7,2697.67,Half DL,1.4,,147,140,,36.6
EB8,EB,4,ISCO,1993,1993,5,21,16,SPRING,141.7,2698.67,Half DL,1.4,,105,98,Half DL,0.05
WB3,WB,4,ISCO,1993,1993,5,21,16,SPRING,141.7,2698.67,Half DL,1.4,,149,142,,40.5
EB8,EB,5,ISCO,1993,1993,5,22,16,SPRING,142.7,2699.67,Half DL,1.4,,105,98,Half DL,0.05
WB3,WB,5,ISCO,1993,1993,5,22,16,SPRING,142.7,2699.67,Half DL,1.4,,146,139,,38.4
EB8,EB,6,ISCO,1993,1993,5,23,16,SPRING,143.7,2700.67,Half DL,1.4,,105,98,Half DL,0.05
WB3,WB,6,ISCO,1993,1993,5,23,16,SPRING,143.7,2700.67,Half DL,1.4,,148,141,,35.1
EB8,EB,7,ISCO,1993,1993,5,24,16,SPRING,144.7,2701.67,Half DL,1.4,,106,99,Half DL,0.05
WB3,WB,7,ISCO,1993,1993,5,24,16,SPRING,144.7,2701.67,Half DL,1.4,,147,140,,31.1
WB3,WB,S,REG,1993,1993,5,25,10,SPRING,145.4,2702.42,Half DL,1.4,,146,139,,32.2
WB3,WB,S,REP,1993,1993,5,25,10,SPRING,145.4,2702.42,Half DL,1.4,,146,139,,32
EB8,EB,S,DUP,1993,1993,5,25,11,SPRING,145.5,2702.46,Half DL,1.4,,105,98,Half DL,0.05
EB8,EB,S,REG,1993,1993,5,25,11,SPRING,145.5,2702.46,Half DL,1.4,,101,94,Half DL,0.05
EB8,EB,2,ISCO,1993,1993,5,26,16,SPRING,146.7,2703.67,Half DL,1.4,,105,98,Half DL,0.05
WB3,WB,2,ISCO,1993,1993,5,26,16,SPRING,146.7,2703.67,Half DL,1.4,,146,139,,30.5
EB8,EB,3,ISCO,1993,1993,5,27,16,SPRING,147.7,2704.67,Half DL,1.4,,105,98,Half DL,0.05
WB3,WB,3,ISCO,1993,1993,5,27,16,SPRING,147.7,2704.67,Half DL,1.4,,144,137,,27.1
EB8,EB,4,ISCO,1993,1993,5,28,16,SPRING,148.7,2705.67,Half DL,1.4,,106,99,Half DL,0.05
WB3,WB,4,ISCO,1993,1993,5,28,16,SPRING,148.7,2705.67,Half DL,1.4,,149,142,,25.2
EB8,EB,5,ISCO,1993,1993,5,29,16,SPRING,149.7,2706.67,Half DL,1.4,,107,100,Half DL,0.05
WB3,WB,5,ISCO,1993,1993,5,29,16,SPRING,149.7,2706.67,Half DL,1.4,,146,139,,23.7
EB8,EB,6,ISCO,1993,1993,5,30,16,SPRING,150.7,2707.67,Half DL,1.4,,107,100,Half DL,0.05
WB3,WB,6,ISCO,1993,1993,5,30,16,SPRING,150.7,2707.67,Half DL,1.4,,145,138,,22.4
EB8,EB,7,ISCO,1993,1993,5,31,16,SPRING,151.7,2708.67,Half DL,1.4,,107,100,Half DL,0.05
WB3,WB,7,ISCO,1993,1993,5,31,16,SPRING,151.7,2708.67,Half DL,1.4,,143,136,,21.1
EB8,EB,S,REG,1993,1993,6,1,13,SUMMER,152.5,2709.54,Half DL,1.4,,104,97,Half DL,0.05
EB8,EB,S,REP,1993,1993,6,1,13,SUMMER,152.5,2709.54,Half DL,1.4,,103,96,Half DL,0.05
WB3,WB,S,DUP,1993,1993,6,1,13,SUMMER,152.5,2709.54,Half DL,1.4,,139,132,,20.5
WB3,WB,S,REG,1993,1993,6,1,13,SUMMER,152.5,2709.54,Half DL,1.4,,140,133,,20.8
EB8,EB,2,ISCO,1993,1993,6,2,16,SUMMER,153.7,2710.67,Half DL,1.4,,101,95,Half DL,0.05
WB3,WB,2,ISCO,1993,1993,6,2,16,SUMMER,153.7,2710.67,Half DL,1.4,,149,142,,43.1
EB8,EB,3,ISCO,1993,1993,6,3,16,SUMMER,154.7,2711.67,Half DL,1.4,,102,96,Half DL,0.05
WB3,WB,3,ISCO,1993,1993,6,3,16,SUMMER,154.7,2711.67,Half DL,1.4,,149,142,,36.7
EB8,EB,4,ISCO,1993,1993,6,4,16,SUMMER,155.7,2712.67,Half DL,1.4,,102,95,Half DL,0.05
WB3,WB,4,ISCO,1993,1993,6,4,16,SUMMER,155.7,2712.67,Half DL,1.4,,148,141,,31.1
EB8,EB,5,ISCO,1993,1993,6,5,16,SUMMER,156.7,2713.67,Half DL,1.4,,103,96,Half DL,0.05
WB3,WB,5,ISCO,1993,1993,6,5,16,SUMMER,156.7,2713.67,Half DL,1.4,,148,141,,26
EB8,EB,6,ISCO,1993,1993,6,6,16,SUMMER,157.7,2714.67,Half DL,1.4,,101,95,Half DL,0.05
WB3,WB,6,ISCO,1993,1993,6,6,16,SUMMER,157.7,2714.67,Half DL,1.4,,139,132,,21.7
EB8,EB,7,ISCO,1993,1993,6,7,16,SUMMER,158.7,2715.67,Half DL,1.4,,100,94,Half DL,0.05
EB8,EB,S,DUP,1993,1993,6,8,8,SUMMER,159.3,2716.33,Half DL,1.4,,102,96,Half DL,0.05
EB8,EB,S,REG,1993,1993,6,8,8,SUMMER,159.3,2716.33,Half DL,1.4,,102,96,Half DL,0.05
WB3,WB,S,REG,1993,1993,6,8,8,SUMMER,159.3,2716.33,Half DL,1.4,,153,146,,39.3
WB3,WB,S,REP,1993,1993,6,8,8,SUMMER,159.3,2716.33,Half DL,1.4,,153,146,,39.3
WB3,WB,2,ISCO,1993,1993,6,9,16,SUMMER,160.7,2717.67,Half DL,1.4,,155,148,,29.6
WB3,WB,3,ISCO,1993,1993,6,10,16,SUMMER,161.7,2718.67,Half DL,1.4,,152,145,,25
WB3,WB,4,ISCO,1993,1993,6,11,16,SUMMER,162.7,2719.67,Half DL,1.4,,153,146,,23.4
WB3,WB,5,ISCO,1993,1993,6,12,16,SUMMER,163.7,2720.67,Half DL,1.4,,152,145,,19.9
WB3,WB,6,ISCO,1993,1993,6,13,16,SUMMER,164.7,2721.67,Half DL,1.4,,148,141,,17
WB3,WB,7,ISCO,1993,1993,6,14,16,SUMMER,165.7,2722.67,Half DL,1.4,,150,143,,13.6
EB8,EB,S,REG,1993,1993,6,15,11,SUMMER,166.5,2723.46,Half DL,1.4,,105,98,Half DL,0.05
EB8,EB,S,REP,1993,1993,6,15,11,SUMMER,166.5,2723.46,Half DL,1.4,,107,100,Half DL,0.05
WB3,WB,S,DUP,1993,1993,6,15,11,SUMMER,166.5,2723.46,Half DL,1.4,,147,140,,11.4
WB3,WB,S,REG,1993,1993,6,15,11,SUMMER,166.5,2723.46,Half DL,1.4,,148,141,,11.4
WB3,WB,2,ISCO,1993,1993,6,16,16,SUMMER,167.7,2724.67,Half DL,1.4,,149,142,,9.3
WB3,WB,3,ISCO,1993,1993,6,17,16,SUMMER,168.7,2725.67,Half DL,1.4,,147,140,,8.7
WB3,WB,4,ISCO,1993,1993,6,18,16,SUMMER,169.7,2726.67,Half DL,1.4,,143,136,,7.6
WB3,WB,5,ISCO,1993,1993,6,19,16,SUMMER,170.7,2727.67,Half DL,1.4,,145,138,,7.7
WB3,WB,6,ISCO,1993,1993,6,20,16,SUMMER,171.7,2728.67,Half DL,1.4,,145,138,,7
WB3,WB,7,ISCO,1993,1993,6,21,16,SUMMER,172.7,2729.67,Half DL,1.4,,144,137,,6.9
EB8,EB,S,DUP,1993,1993,6,22,12,SUMMER,173.5,2730.5,Half DL,1.4,,109,102,Half DL,0.05
EB8,EB,S,REG,1993,1993,6,22,12,SUMMER,173.5,2730.5,Half DL,1.4,,108,101,Half DL,0.05
WB3,WB,S,REG,1993,1993,6,22,12,SUMMER,173.5,2730.5,Half DL,1.4,,146,139,,8.8
WB3,WB,S,REP,1993,1993,6,22,12,SUMMER,173.5,2730.5,Half DL,1.4,,144,137,,8.7
WB3,WB,2,ISCO,1993,1993,6,23,16,SUMMER,174.7,2731.67,Half DL,1.4,,147,140,,9.7
WB3,WB,3,ISCO,1993,1993,6,24,16,SUMMER,175.7,2732.67,Half DL,1.4,,147,140,,7.9
WB3,WB,4,ISCO,1993,1993,6,25,16,SUMMER,176.7,2733.67,Half DL,1.4,,146,139,,5.9
WB3,WB,5,ISCO,1993,1993,6,26,16,SUMMER,177.7,2734.67,Half DL,1.4,,144,136,,4
WB3,WB,6,ISCO,1993,1993,6,27,16,SUMMER,178.7,2735.67,Half DL,1.4,,142,135,,3.2
WB3,WB,7,ISCO,1993,1993,6,28,16,SUMMER,179.7,2736.67,Half DL,1.4,,140,133,,2.6
EB8,EB,S,REG,1993,1993,6,29,12,SUMMER,180.5,2737.5,Half DL,1.4,,108,101,Half DL,0.05
EB8,EB,S,REP,1993,1993,6,29,12,SUMMER,180.5,2737.5,Half DL,1.4,,110,103,Half DL,0.05
WB3,WB,S,DUP,1993,1993,6,29,12,SUMMER,180.5,2737.5,Half DL,1.4,,136,128,,2.8
WB3,WB,S,REG,1993,1993,6,29,12,SUMMER,180.5,2737.5,Half DL,1.4,,138,131,,2.9
EB8,EB,S,DUP,1993,1994,10,5,13,FALL,278.5,2835.54,Half DL,1.4,,118,109,Half DL,0.05
EB8,EB,S,REG,1993,1994,10,5,13,FALL,278.5,2835.54,Half DL,1.4,,120,111,Half DL,0.05
WB3,WB,S,REG,1993,1994,10,5,13,FALL,278.5,2835.54,Half DL,1.4,,163,155,,6.1
WB3,WB,S,REP,1993,1994,10,5,13,FALL,278.5,2835.54,Half DL,1.4,,164,156,,6.2
EB8,EB,S,REG,1993,1994,10,19,11,FALL,292.5,2849.46,Half DL,1.4,,113,103,Half DL,0.05
EB8,EB,S,REP,1993,1994,10,19,11,FALL,292.5,2849.46,Half DL,1.4,,112,102,Half DL,0.05
WB3,WB,S,DUP,1993,1994,10,19,11,FALL,292.5,2849.46,Half DL,1.4,,160,150,,1.5
WB3,WB,S,REG,1993,1994,10,19,11,FALL,292.5,2849.46,Half DL,1.4,,159,150,,1.5
EB8,EB,S,REG,1993,1994,10,26,12,FALL,299.5,2856.5,Half DL,1.4,,111,100,Half DL,0.05
WB3,WB,S,DUP,1993,1994,10,26,12,FALL,299.5,2856.5,Half DL,1.4,,180,170,,14.1
